,level_0,index,Unnamed: 0,Text,Label
3006,3006,3006,3006,ANÁLISIS  El Barcelona debilita la plantilla a cambio de salvar la economía  Por Sergi Escudero  ,0
3007,3007,3007,3007,Catar insta a los talibanes a establecer un corredor seguro para los civiles  ,0
3008,3008,3008,3008,Israel comienza el curso escolar tras registrar un record de casos diarios   ,0
3009,3009,3009,3009,La pandemia ha afectado personalmente al 64  de los españoles según una encuesta elaborada por el Consejo Europeo de Relaciones Exteriores  ,0
3010,3010,3010,3010,Pedro Sánchez acusa al PP de menoscabar el prestigio de la democracia y de la arquitectura constitucional bloqueando la renovación del Consejo General del Poder Judicial  ,0
3011,3011,3011,3011,Vladímir Putin la presencia de EEUU en Afganistan ha traído solo tragedias  ,0
3012,3012,3012,3012,Aplausos en el primer pase para las Madres paralelas de Pedro Almodóvar que ha abierto hoy la competición oficial del 78 Festival Internacional de Cine de Venecia   ,0
3013,3013,3013,3013,Sánchez ha dicho que el Gobierno continúa en su acción reformista haciendo frente a la escalada de los precios de la electricidad una situación compleja ante la que ha dicho Hemos actuado estamos actuando y seguiremos actuando  ,0
3014,3014,3014,3014,Boquerones en soneto un Recetario sevillano en verso  Por Alfredo Valenzuela   ,0
3015,3015,3015,3015,El presidente del Gobierno Pedro Sánchez ha anunciado este miercoles en un acto de apertura del curso político que el Ejecutivo tiene la voluntad de abordar la subida inmediata del salario mínimo interprofesional en lo que queda de año   ,0
3016,3016,3016,3016,ás de 100 detenidos en la mayor operación del año contra el tráfico de marihuana,0
3017,3017,3017,3017,Sánchez anuncia una subida inmediata del salario mínimo para este año,0
3018,3018,3018,3018,La tasa de desempleo de la eurozona cayó dos decimas porcentuales en julio con respecto a junio y se situó en el 76  mientras que en el conjunto de la UE sufrió el mismo descenso hasta el 69  según informó Eurostat  ,0
3019,3019,3019,3019,Al menos 11 meses de cárcel a 7 políticos por una protesta en Hong Kong  ,0
3020,3020,3020,3020,Pedro Sánchez pone en valor el exito del proceso de vacunación en España que esta semana alcanzará el 70 por ciento de la población española   ,0
3021,3021,3021,3021,Mbappe rechazó 45 millones de euros netos por renovar  ,0
3022,3022,3022,3022,El paro en la eurozona cae dos decimas en julio hasta el 76,0
3023,3023,3023,3023,La Fiscalía Superior de Murcia ha abierto diligencias informativas contra el Miteco tras la denuncia presentada por el gobierno regional que lo acusa de inacción en la regeneración de la laguna salada del Mar Menor  ,0
3024,3024,3024,3024,La ministra de Educación y Formación Profesional Pilar Alegría apuesta por la candidatura de Aragón y Cataluña para los JJOO de Invierno en 2030  ,0
3025,3025,3025,3025,PROTAGONISTA  Griezmann de heredero al trono azulgrana a rey desterrado  ,0
3026,3026,3026,3026,  Mecánicos de personas los otros protagonistas de los Paralímpicos Tokyo2020  JuegosParalímpicos   Por Carmen Grau Vila    ,0
3027,3027,3027,3027,Comienza la despedida de La casa de papel la serie que lo cambió todo   ,0
3028,3028,3028,3028,7168 La selección española de baloncesto gana a Alemania y pone la directa hacía semifinales Tokyo2020 JuegosParalímpicos   ,0
3029,3029,3029,3029,El papa Francisco asegura que se encuentra bien y hace vida normal despues de su operación de colon que tiene previstos varios viajes y que ni se le pasó por la cabeza renunciar al pontificado en una entrevista concedida a la radio española COPE   ,0
3030,3030,3030,3030,Casi toda España en alerta por lluvia y tormentas cinco CCAA en naranja    ,0
3031,3031,3031,3031,Más de 100 niños sufren prisión bajo la junta birmana según dos expertas  ,0
3032,3032,3032,3032,Israel anuncia la ampliación de la zona de pesca de la Franja de Gaza y la reapertura total del cruce comercial de Kerem Shalom tras cuatro jornadas consecutivas de protestas palestinas junto a la valla divisoria    MOHAMMED SABRE ,0
3033,3033,3033,3033,El presidente del Gobierno Pedro Sánchez presenta los planes del Ejecutivo para lograr una recuperación justa en la que el crecimiento se traduzca en cohesión social y solidaridad  ,0
3034,3034,3034,3034,España recibió en julio cerca de 44 millones de turistas internacionales un 783  más que en el mismo mes de 2020 y el gasto total que hicieron se situó en 5231 millones un 112  más que los 2458 millones de un año antes  ,0
3035,3035,3035,3035,España recibe unos 44 millones de turistas extranjeros en julio un 78  más,0
3036,3036,3036,3036,El Reino Unido está en contacto con los talibanes para evacuar británicos  ,0
3037,3037,3037,3037,Menos de un centenar de las 700 periodistas que trabajaban en Kabul han podido seguir manteniendo su actividad según Reporteros sin Fronteras RSF que pide a los talibanes que tomen medidas para que las mujeres puedan volver  ,0
3038,3038,3038,3038,Corea del Sur registró en agosto un superávit comercial de unos 1670 millones de dólares lo que supone un 54  menos con respecto al mismo mes de 2020  ,0
3039,3039,3039,3039,Australia extiende confinamientos hasta llegar al 70 de la primera vacuna  ,0
3040,3040,3040,3040,Adiós a Messi frustración Mbappe bomba Griezmann  ,0
3041,3041,3041,3041,Arranca la vuelta al cole en China tras un verano de rebrotes   ,0
3042,3042,3042,3042,La economía australiana creció un 07  en el segundo trimestre    ,0
3043,3043,3043,3043,,0
3044,3044,3044,3044,Jose Manuel Franco presidente del Consejo Superior de Dportes dijo que el compromiso gubernamental quee tienen es con el paso del tiempo equiparar las primas de los deportistas olímpicos y paralímpicos Tokyo2020  JuegosParalímpicos  ,0
3045,3045,3045,3045,Miguel Carballeda presidente del Comite Paralímpico Español declaró que para el impulso aún mayor del deporte de personas con discapacidad las barreras mentales son muchas veces las peores Tokyo2020 JuegosParalímpicos ,0
3046,3046,3046,3046,El ciclista barcelones Sergio Garrote se colgó su segunda medalla en los Juegos Paralímpicos de Tokio al lograr el bronce en la prueba de ruta clase H12 en el Circuito Internacional de Fuji Tokyo2020 JuegosParalímpicos  ,0
3047,3047,3047,3047,El Ministerio de Sanidad y las comunidades autónomas analizarán la posibilidad de administrar una dosis de refuerzo en pacientes inmunodeprimidos por trasplante o en tratamiento oncológico y revisarán los aforos  en los grandes eventos deportivos ,0
3048,3048,3048,3048,El Leganes hizo oficial la llegada como cedido hasta final de temporada procedente de las filas del Olympiakos griego del extremo serbio de 24 años Lazar Randjelovic ,0
3049,3049,3049,3049,El Real Oviedo cerró en el último suspiro de mercado la incorporación del centrocampista uruguayo Gastón Brugman jugador del Parma que llega cedido hasta final de temporada misma operación que con el otro fichaje de la jornada el maño Jorge Pombo Pombo,0
3050,3050,3050,3050,Novak Djokovic comenzó su andadura en el Abierto de Estados Unidos el último torneo de Grand Slam del año que lo puede inmortalizar como el mejor de todos los tiempos y lo hizo con un trabajo extra inesperado ante Holder Rune de 18 años USOpen   ,0
3051,3051,3051,3051,El canadiense Denis Shapovalov septimo cabeza de serie superó este martes al argentino Federico Delbonis con parciales de 62 62 y 63 y accedió a la segunda ronda del Abierto de tenis de Estados Unidos USOpen    ,0
3052,3052,3052,3052,El comite de expertos de la Junta de Andalucía ha acordado este martes ampliar hasta las 200 de la madrugada la apertura de la hostelería y hasta las 330 horas el cierre de los locales de ocio nocturno por la buena evolución de los datos de contagios ,0
3053,3053,3053,3053,  Los escolares en Ecuador requerirán de uno a dos años de nivelación por la pandemia coronavirus   Por Daniela Brik    Jose Jácome   ,0
3054,3054,3054,3054,El embajador designado de Ecuador en España Pascual Del Cioppo presentó su renuncia al cargo tras el escándalo que desataron sus declaraciones de una presunta financiación de su país al partido español Podemos  ,0
3055,3055,3055,3055,  Te contamos en 60 segundos cómo transcurrió el 31 de agosto en America  Toda la información en Efeservicios  ,0
3056,3056,3056,3056,enuncia el embajador designado de Ecuador en España Pascual Del Cioppo,0
3057,3057,3057,3057,La base aeronaval española de Rota en el sur de España alberga desde hace varios días a centenares de refugiados afganos que comenzarán a ser trasladados en las próximas horas a EEUU según el acuerdo entre ambos países  ,0
3058,3058,3058,3058,La australiana Ashleigh Barty la checa Karolina Pliskova y la suiza Belinda Bencic fueron algunas de las favoritas que este martes avanzaron a la segunda ronda del Abierto de tenis de Estados Unidos USOpen    ,0
3059,3059,3059,3059,El Congreso de Texas EEUU aprobó una ley propuesta por los republicanos para aumentar las restricciones al voto que fue calificada como autoritaria por los demócratas y un refuerzo a la confianza por parte del gobernador republicano Greg Abbott  ,0
3060,3060,3060,3060,El presidente venezolano Nicolás Maduro asegura que es digno de aplaudir que la oposición de Venezuela incluido el sector que lidera Juan Guaidó haya tomado la decisión de acudir a las elecciones locales y regionales del 21 de noviembre   ,0
3061,3061,3061,3061,Biden insistió en que no hay manera de acabar con una guerra y llevar a cabo una evacuación de esa magnitud sin el tipo de complejidades desafíos y amenazas que EEUU ha tenido que afrontar ,0
3062,3062,3062,3062,La oposición de Venezuela incluido el sector que lidera Juan Guaidó anunció que se presentará a las elecciones regionales y locales del próximo 21 de noviembre despues de negarse a participar en las pasadas legislativas por considerarlas un fraude ,0
3063,3063,3063,3063,El Gobierno boliviano se comprometió a retomar sus estándares de calidad en el control de los cultivos de hojas de coca para evitar su expansión luego de que la ONU reportara un aumento del 15  en esas plantaciones en 2020 ,0
3064,3064,3064,3064,El número de muertes por la covid19 en Estados Unidos puede llegar a 680000 para el 18 de septiembre según datos dados a conocer por la Casa Blanca ,0
3065,3065,3065,3065,Miles de hectáreas de humedales han sido arrasadas en Argentina debido a los incendios que afectan las islas del delta del río Paraná donde este martes los brigadistas proseguían con las labores para intentar extinguir el fuego ,0
3066,3066,3066,3066,El campeón olímpico Alexander Zverev muestra ante Sam Querrey su gran momento de forma y lo derrota por 64 75 y 62 en el Abierto de EEUU USOpen  ,0
3067,3067,3067,3067,a oposición venezolana concurrirá a los comicios regionales y locales de noviembre,0
3068,3068,3068,3068,Iglesias reaparece con un mensaje dirigido al bloque socialista en el Gobierno para reclamar que se cumpla con el acuerdo de coalición firmado con Unidas Podemos y ponga en marcha cambios normativos que permitan bajar el precio de la factura de la luz  ,0
3069,3069,3069,3069,Biden La decisión era retirarse o escalar la presencia en Afganistán,0
3070,3070,3070,3070,550 kilómetros de autopistas de peaje que transcurren por Cataluña pasarán a ser gratuitos a partir de esta medianoche por el fin de las concesiones reabriendo el debate sobre cuál debería ser el modelo de futuro del mantenimiento de estas vías  ,0
3071,3071,3071,3071,Biden la evacuación de Afganistán fue una misión de piedad y no de guerra,0
3072,3072,3072,3072,Biden saca pecho de la evacuación de Afganistán con 120000 personas a salvo,0
3073,3073,3073,3073,La galaxia Centaurus A a más de 12 millones de años luz tiene una apariencia peculiar envuelta en oscuros filamentos de polvo que junto al resplandor de sus estrellas puede verse en todo detalle  ,0
3074,3074,3074,3074,El ministro de Exteriores catarí Mohamed bin Abderrahman al Zani pidió este martes a los talibanes que muestren cooperación en la lucha antiterrorista en Afganistán tras la toma de los insurgentes de Kabul y la retirada de los estadounidenses  ,0
3075,3075,3075,3075,El accidente de un autobús de pasajeros ha dejado al menos 29 fallecidos y alrededor de 20 heridos despues de que la unidad se estrelló y cayó a un barranco en la carretera central cuando se dirigía a Lima ,0
3076,3076,3076,3076,El secretario general de la ONU António Guterres expresó su profunda preocupación por el empeoramiento de la crisis humanitaria y económica en Afganistán y la amenaza de un colapso total de los servicios básicos ,0
3077,3077,3077,3077,ceta cederá el liderazgo del PSC a Illa en un congreso antes de Navidad,0
3078,3078,3078,3078,El ministro del Interior Fernando GrandeMarlaska ha defendido este martes en Bruselas una actuación conjunta y coordinada para ofrecer una respuesta única cohesionada y firme a la crisis en Afganistán que este a la altura de los valores europeos  ,0
3079,3079,3079,3079,Luisiana EEUU desvela mayor destrucción y muerte por Ida en medio de un gran apagón    Tannen Maury  ,0
3080,3080,3080,3080,Prisión para el supuesto autor de la muerte a tiros de un hombre de 51 años y de herir de gravedad a una mujer de 53 durante la madrugada del pasado sábado en el salmantino barrio de Garrido  ,0
3081,3081,3081,3081,Los republicanos de la Cámara Baja del Congreso de Estados Unidos criticaron al presidente del país Joe Biden por haber dejado atrás a estadounidenses en Afganistán   ,0
3082,3082,3082,3082,  Lara Izagirre Nora no es preciosista es mi forma de mirar nuestra tierra  Por Alicia García Arribas   ,0
3083,3083,3083,3083,La Mostra se encomienda al pasaporte sanitario en su Año II de la pandemia  Por Gonzalo Sánchez ,0
3084,3084,3084,3084,Las fallas electricas forman parte de la rutina en Venezuela  ,0
3085,3085,3085,3085,El mejor chocolate es el cremoso el suave y el que se derrite en la boca no en las manos   ,0
3086,3086,3086,3086,Este otoño se estrenará en la plataforma Amazon Prime Vídeo la primera edición en España del concurso Celebrity Bake Off que ha sido presentado este martes en la primera jornada del FesTVal de televisión de Vitoria  ,0
3087,3087,3087,3087,La ministra de Sanidad Carolina Darias ha subrayado la campaña de vacunación es un exito colectivo y ha recordado que el objetivo del 70 por ciento de población vacunada al que se llegará entre hoy y mañana es un hito más no la meta  ,0
3088,3088,3088,3088,La Amazonía brasileña registró 27910 focos de incendio en agosto cinco veces más fuego que el de julio pasado cuando fueron notificados 4977 áreas en llamas informó el Gobierno ,0
3089,3089,3089,3089,sabel Díaz Ayuso presentará su candidatura a liderar el PP madrileño,0
3090,3090,3090,3090,Para la Cepal más allá del crecimiento esperado en 2021 el gran desafío de la región es mantener un crecimiento sostenible e inclusivo aunque nada permite anticipar que la dinámica de bajo crecimiento previa a la crisis vaya a cambiar alertó ,0
3091,3091,3091,3091,La UE consensúa actuar unida para evitar la migración ilegal a gran escala   ,0
3092,3092,3092,3092,La ONG Medicos Unidos de Venezuela MUV exigió al Gobierno que declare la emergencia nacional ante la expansión de la variante delta del SARSCoV2 el virus que provoca la covid19 ,0
3093,3093,3093,3093,Turquía acusa a la UE de no haber cumplido sus promesas sobre refugiados   ,0
3094,3094,3094,3094,Expertos piden reforzar las buenas prácticas regulatorias para apoyar el autocuidado ,0
3095,3095,3095,3095,Una depresión aislada en niveles altos DANA dejará mañana chubascos y tormentas generalizadas y ponen en aviso a quince comunidades autónomas según informa la Agencia Estatal de Meteorología Aemet  ,0
3096,3096,3096,3096,El Ministerio de Sanidad ha comunicado 7767 nuevos contagios de coronavirus y 194 muertes la segunda mayor cifra de la quinta ola  ,0
3097,3097,3097,3097,a incidencia sigue bajando en España pero se notifican 194 fallecidos por coronavirus,0
3098,3098,3098,3098,Austria Chequia y Dinamarca Los afganos deben quedarse en países vecinos   ,0
3099,3099,3099,3099,  Vilas espera que Sánchez interseccione en algún momento con el bien común  Por Carmen Naranjo ,0
3100,3100,3100,3100,a Cepal eleva su previsión de crecimiento para Latinoamerica al 59  en 2021,0
3101,3101,3101,3101,EEUU no descartó conceder ayuda en el largo plazo a los talibanes que han recuperado el poder en Afganistán aunque por el momento seguirá proporcionando asistencia humanitaria a los afganos a traves de instituciones internacionales y ONG ,0
3102,3102,3102,3102,  Covid19 Imágenes de una crisis en el mundo 31 de agosto   En EFE te resumimos las imágenes más destacadas del día en todo el planeta sobre la crisis del coronavirus  Toda la información en Efeservicios  ,0
3103,3103,3103,3103,Al menos cuatro personas han muerto en Luisiana y Misisipi tras el paso del huracán Ida mientras avanzan las labores de búsqueda y rescate de posibles víctimas especialmente en zonas inundadas y aisladas en donde algunos se resistieron a evacuar ,0
3104,3104,3104,3104,El retrato de una Lola Flores libre y eterna inaugura el FesTVal  Por Paula Escalada Medrano  ,0
3105,3105,3105,3105,La Organización Internacional de las Migraciones de la ONU cifra en 525 las personas fallecidas en lo que llevamos de año en la Ruta Canaria considerada la más peligrosa del mundo por vía marítima  ,0
3106,3106,3106,3106,Merkel subraya la necesidad de mantener el contacto con los talibanes   ,0
3107,3107,3107,3107,El Gobierno arremete contra el PP sobre la renovación del CGPJ Le acusa de nulo sentido de Estado y de incumplir la Constitución y la Ley  ,0
3108,3108,3108,3108,  El beso lesbico de dos falleras revive su protagonismo convertido en falla  Por Mónica Collado ,0
3109,3109,3109,3109,El Gobierno no preve modificar el delito de sedición en próximos cuatro meses   ,0
3110,3110,3110,3110,El Govern asegura que que la amnistía y la autodeterminación serán dos temas innegociables en la reunión de la mesa de diálogo entre el Gobierno y la Generalitat prevista para la semana del 13 de septiembre  ,0
3111,3111,3111,3111,El Gobierno contesta a Aragones el diálogo no es poner fecha a la independencia   ,0
3112,3112,3112,3112,Pablo Casado avisa al presidente del Gobierno Pedro Sánchez de que no facilitarán la renovación del Consejo General del Poder Judicial si no se acepta que sean los jueces quienes elijan a los jueces  ,0
3113,3113,3113,3113,Adiaratou Iglesias la albina que vuela de Lugo a Tokio Tokyo2020 JuegosOlimpicos   ,0
3114,3114,3114,3114,Almodóvar abre la Mostra que espera el regreso de las estrellas a Venecia   Por Magdalena Tsanis   ,0
3115,3115,3115,3115,La nueva reforma universitaria  busca reducir la contratación temporal de docentes rebajándola del actual 40  al 20  y subiendo el porcentaje mínimo de profesorado funcionario del 51 al 55   ,0
3116,3116,3116,3116,EFEFotos  Los talibanes declaran la completa independencia de Afganistán ,0
3117,3117,3117,3117,Arranca el festival GETXOPHOTO2021 que explora la idea de compartir   ,0
3118,3118,3118,3118,Medicos del Hospital Vall dHebron de Barcelona trasplantas por primera vez en España los dos pulmones de un bebe donados en paro cardíaco controlado un procedimiento muy poco habitual en Europa  ,0
3119,3119,3119,3119,a Policía Nacional detiene al padre de Yeremi Vargas acusado de abusar sexualmente de su hija de 13 años  Ha quedado en libertad con una orden de alejamiento,0
3120,3120,3120,3120,Una alcaldesa afgana pide solidaridad de las mujeres del mundo para salvar su país  ,0
3121,3121,3121,3121,El centroderecha en Países Bajos se niega a negociar un gobierno con la izquierda  ,0
3122,3122,3122,3122,Donda de Kanye West bate records mundiales de escuchas en un día    ,0
3123,3123,3123,3123,La nadadora barcelonesa Sarai Gascón repite en Tokio la plata de Río en los 100 metros estilos Tokyo2020 JuegosOlimpicos   ,0
3124,3124,3124,3124,El precio medio de la electricidad en el mercado mayorista se ha situado para mañana miercoles 1 de septiembre en 13247 euros megavatio hora MWh con lo que este indicador bate record histórico por tercer día consecutivo   ,0
3125,3125,3125,3125,El lateral brasileño del Barcelona Emerson Royal no entrenó este martes en la ciudad deportiva con sus compañeros con permiso del club ya que su traspaso al Tottenham ingles parece inminente  ,0
3126,3126,3126,3126,Cristiano Ronaldo No puedo esperar para jugar en Old Trafford   ,0
3127,3127,3127,3127,El precio mayorista de la luz marca un nuevo máximo histórico 13247 eurosMWh,0
3128,3128,3128,3128,Eric García central de la selección dice que los internacionales españoles son muy conscientes de lo que se juegan ante Suecia en la pugna por el liderato de grupo y la plaza que da acceso directo al Mundial 2022 Qatar2022    ,0
3129,3129,3129,3129,El vicepresidente segundo de la Generalitat Valenciana Ruben Martínez Dalmau de Podem confirma que deja el cargo y que volverá a ser profesor universitario   ,0
3130,3130,3130,3130,La organización de consumidores Facua ha denunciado este martes que agosto finaliza con la factura de la luz más cara de la historia con 9310 euros para el usuario medio lo que supone un 46 por ciento más que el mismo mes del año pasado  ,0
3131,3131,3131,3131,Interpol insiste en su acción contra el Estado Islámico tras el atentado de Kabul  ,0
3132,3132,3132,3132,La burgalesa Marta Fernández conquista la medalla de oro en los 50 metros braza clase SB3 de parálisis cerebral y suma su segunda presea en Tokio en sus primeros Juegos Paralímpicos  Tokyo2020 JuegosOlimpicos   ,0
3133,3133,3133,3133,China afirma que Afganistán ha entrado en un nuevo punto de partida  ,0
3134,3134,3134,3134,El ministro de Defensa ruso dice que la situación en Afganistán es crítica  ,0
3135,3135,3135,3135,REPORTAJE  Eurociudad del Guadiana gente con sangre salada HistoriasTransfronterizas CrossBorder  Por Carlos García   ,0
3136,3136,3136,3136,La Unión Europea ha logrado su objetivo de administrar la pauta completa de la vacuna contra la covid19 al 70 por ciento de su población adulta antes del final de verano  ,0
3137,3137,3137,3137,El 70  de la población adulta de la UE ya está completamente vacunada,0
3138,3138,3138,3138,La confianza de los consumidores retrocedió ligeramente en agosto debido al empeoramiento de sus expectativas a seis meses ya que temen que la economía y el mercado de trabajo puedan deteriorarse  ,0
3139,3139,3139,3139,El primer ministro griego el conservador Kyriakos Mitsotakis remodela su Gobierno al calor de los incendios y la pandemia  ,0
3140,3140,3140,3140,La reactivación nuclear norcoreana hace más necesario el diálogo según Seúl  ,0
3141,3141,3141,3141,a confianza del consumidor cae levemente en agosto ante las peores expectativas,0
3142,3142,3142,3142,Israel registra record diario de contagios de covid19 durante la pandemia   ,0
3143,3143,3143,3143,  Juan Echanove El mal vive entre nosotros se camufla en gente como nosotros  Por Irene Dalmases  Marta Perez  ,0
3144,3144,3144,3144,El Gobierno tailandes se enfrenta a una moción de censura en medio de una ola de protestas  ,0
3145,3145,3145,3145,Ida arrasa el icónico edificio de Nueva Orleans donde trabajó Louis Amstrong    ,0
3146,3146,3146,3146,Comparecencia de la ministra de Sanidad a petición propia y de la Diputación Permanente para informar sobre el estado actual de la evolución de la pandemia por COVID19 y de la estrategia de vacunación entre otros asuntos ,0
3147,3147,3147,3147,Aragón Cataluña y CastillaLa Mancha se encuentran este martes en alerta naranja por tormentas y lluvias intensas más probables a partir del mediodía y que podrían ir acompañadas de granizo  ,0
3148,3148,3148,3148,Benedetta la nueva película de Verhoeven llega el 1 de octubre   ,0
3149,3149,3149,3149,La acumulación de virus en los pulmones principal causa de muerte por covid19 coronavirus    ,0
3150,3150,3150,3150,Al menos 14 personas de origen subsahariano han muerto cuando intentaban llegar a Canarias en una neumática rescatada esta madrugada en Fuerteventura  ,0
3151,3151,3151,3151,Bangladesh condena a muerte a seis yihadistas por matar a dos activistas LGTB  ,0
3152,3152,3152,3152,Christian Venge y Noel Martín tándem de bronce sobre la bici Tokyo2020 JuegosOlimpicos   ,0
3153,3153,3153,3153,Las series de septiembre llenas de actorazos y con el debut de Amenábar  Por Alicia G Arribas   ,0
3154,3154,3154,3154,5733 La selección española femenina de baloncesto en silla de ruedas pierde con Alemania en cuartos y se queda fuera de las medallas Tokyo2020 JuegosOlimpicos   ,0
3155,3155,3155,3155,El primer vuelo estadounidense con 350 evacuados de Afganistán saldrá esta tarde de la base naval de Rota con destino al estado de Virginia   Hoy llegó desde Kabul otro avión con 200 personas más a la base gaditana   ,0
3156,3156,3156,3156,El Rennes ha cerrado la venta de Camavinga al Madrid según LÉquipe  ,0
3157,3157,3157,3157,Los talibanes declaran la completa independencia de Afganistán  ,0
3158,3158,3158,3158,La princesa Isabel de los belgas estudiará Historia y Política en Oxford  ,0
3159,3159,3159,3159,Más de un centenar de arrestos en Australia por protestas anticonfinamiento  ,0
3160,3160,3160,3160,El Manchester United pagará 15 millones más una prima de 8 por Cristiano Ronaldo  ,0
3161,3161,3161,3161,Entre 14 y 20 muertos en el viaje de una patera en Fuerteventura,0
3162,3162,3162,3162,Rueda de prensa tras la reunión del Consejo de Ministros ,0
3163,3163,3163,3163,os talibanes reanudarán vuelos desde Kabul cuando resuelvan aspectos tecnicos,0
3164,3164,3164,3164,El papa Francisco sobre Afganistán No se tuvieron en cuenta todas las eventualidades  ,0
3165,3165,3165,3165,Llega a Skopje el primer vuelo con refugiados afganos   ,0
3166,3166,3166,3166,Las pernoctaciones en alojamientos turísticos extrahoteleros  alcanzaron los 16 millones en julio un 217  menos que en el mismo mes de 2019 si bien las de los viajeros residentes en España se situaron por encima de los niveles prepandemia  ,0
3167,3167,3167,3167,as pernoctaciones extrahoteleras bajaron en julio un 217  frente a 2019,0
3168,3168,3168,3168,La Unión Europea busca coordinarse para evitar repetir con Afganistán la crisis de 2015  ,0
3169,3169,3169,3169,Sergio Garrote y García Marquina oro y bronce en la contrarreloj ciclista Tokyo2020 JuegosOlimpicos   ,0
3170,3170,3170,3170,Detenidas 19 personas en Nueva Zelanda durante protestas contra el confinamiento  ,0
3171,3171,3171,3171,El tenista Roberto Baustista Agut con un paseo ante Kyrgios cierra una jornada triunfal de los españoles USOpen    ,0
3172,3172,3172,3172,El mayor general Chris Donahue comandante de la 82 División Aerotransportada del Ejercito de EEUU se convierte en el último soldado estadounidense en abandonar Afganistán   ,0
3173,3173,3173,3173,Ida se degrada a depresión tropical sobre el estado sureño de Misisipi tras devastar como un potente huracán de categoría 4 Luisiana este fin de semana  ,0
3174,3174,3174,3174,EEUU inicia una nueva era diplomática hacia Afganistán con una misión desde Catar  ,0
3175,3175,3175,3175,La japonesa Naomi Osaka tercera cabeza se serie comenzó la defensa de su título de campeona del Abierto de Estados Unidos con un triunfo cómodo de 64 y 61 frente a la checa Marie Bouzkova la número 87 del mundo USOpen    ,0
3176,3176,3176,3176,Carlos Alcaraz confirmó su gran momento de juego al hacer este lunes el debut en el Abierto de Estados Unidos por la puerta grande con un triunfo arrollador de 64 64 y 63 frente al ingles Cameron Norrie vigesimo sexto cabeza de serie USOpen ,0
3177,3177,3177,3177,El ciclista barcelones Sergio Garrote y el gaditano Luis García Marquina lograron las medallas de oro y bronce en la contrarreloj en las clases H2 y H3 de bicicletas de mano respectivamente de los Juegos Paralímpicos de Tokyo2020 JuegosOlimpicos ,0
3178,3178,3178,3178,El joven atleta cubano Robiel Yankiel Sol Cervantes con un salto de 746 metros se colgó la medalla de oro en la prueba de longitud clase T46 de discapacitados físicos en los Juegos Paralímpicos de Tokio Tokyo2020 JuegosOlimpicos ,0
3179,3179,3179,3179,Pedro Martínez se convirtió en el tercer español que logró el pase a la segunda ronda del Abierto de EEUU y el segundo que lo hizo despues de superar dos sets en contra para ganar por 46 46 76 7 62 y 62 al canadiense James Duckworth USOpen ,0
3180,3180,3180,3180,El español Pablo Andújar número 74 del mundo protagonizó este lunes la primera gran remontada en el Abierto de EEUU despues de superar dos sets en contra y vencer por 36 46 64 64 y 62 al kazako Mikhail Kukushkin USOpen ,0
3181,3181,3181,3181,El ciclista valenciano Ricardo Ten sufrió un golpe de calor que le hizo caerse de la bicicleta y renunciar a sus opciones de medalla durante la contrarreloj clase C1 disputada en el Circuito Internacional de Fuji Tokyo2020 JuegosOlimpicos ,0
3182,3182,3182,3182,El griego Stefanos Tsitsipas mantuvo una lucha epica ante el escoces Andy Murray al que al final venció por 26 76 7 36 63 y 64 para llegar a la segunda ronda del Abierto de Estados Unidos donde buscará su primer título de Grand Slam USOpen    ,0
3183,3183,3183,3183,EEUU trasladará a Catar su misión diplomática en Afganistán,0
3184,3184,3184,3184,El presidente de Estados Unidos Joe Biden dará un discurso a la nación el martes para justificar su decisión de no prolongar la presencia de las tropas de su país en Afganistán más allá del 31 de agosto ,0
3185,3185,3185,3185,  Te contamos en 60 segundos cómo transcurrió el 30 de agosto en America  Toda la información en Efeservicios  ,0
3186,3186,3186,3186,El jefe del Comando Central de Estados Unidos general Frank McKenzie anunció que su país dio este lunes por terminada su misión militar en Afganistán tras 20 años de guerra y despues de la salida de los últimos aviones con sus tropas  ,0
3187,3187,3187,3187,El Consejo de Seguridad de la ONU aprobó este lunes una resolución sobre Afganistán centrada en la salida segura de los afganos del país la ayuda humanitaria y el rechazo del terrorismo que contó con la abstención de China y Rusia  ,0
3188,3188,3188,3188,EEUU da por terminada su misión en Afganistán tras 20 años de guerra,0
3189,3189,3189,3189,Wall Street cerró en terreno mixto pese a lo cual dos de sus principales indicadores el SampP 500 y el Nasdaq terminaron la sesión con cifras record tras otra jornada que encamina al parque neoyorquino a un mes de agosto de sólidas ganancias ,0
3190,3190,3190,3190,Biden advierte que el daño que está causando Ida sigue siendo masivo  ,0
3191,3191,3191,3191,EEUU sufrió en 2020 el mayor número de crímenes de odio registrado en doce años impulsado por el aumento de las agresiones contra personas de raza negra y de origen asiático según los datos dados a conocer por el Buró Federal de Investigaciones FBI ,0
3192,3192,3192,3192,El Consejo de Seguridad de la ONU aprueba sin unanimidad una resolución sobre Afganistán centrada en la salida segura de los afganos del país en la ayuda humanitaria y en el rechazo del terrorismo,0
3193,3193,3193,3193,EEUU moviliza ayuda tras la destrucción las inundaciones y los apagones que dejó Ida  ,0
3194,3194,3194,3194,La búsqueda de desaparecidos en Mexico choca con el desden de las fiscalías  ,0
3195,3195,3195,3195,El UWC Atlantic College de Gales el internado donde la princesa Leonor cursa desde este lunes los dos años de bachillerato internacional cuenta con un modelo educativo en el que según sus promotores se pretende que cada alumno sea uno más  ,0
